request_key,attempt,raw_file,phase,utc_start,http_status,error,ok,latency_ms,response_id,model_snapshot,provider,input_tokens,output_tokens,cost,noul,choice,choice_confidence,score,score_confidence,p_DEFER,p_STANDARD,p_ACCELERATED,p_EMERGENCY,p_REVIEW,s_0,s_1,s_2,s_3,s_4
sast-2b89621eab7515491e33820a,1,sast-2b89621eab7515491e33820a__a1.json,secondary,2026-09-24T01:09:10.228+00:00,200,,True,208.2,gen-dec-1790212150-E7DFqmp08k1HgDYfo56Y,typesafe/jev-1.13-20260917,TypeSafe,1254,100,5.2668e-05,0.49,ACCELERATED,0.23,2.55,0.48,0.03,0.35,0.37,0.06,0.19,0.0,0.06,0.42,0.43,0.09
sast-2c4c884b6214d413c2902f89,1,sast-2c4c884b6214d413c2902f89__a1.json,secondary,2026-09-24T01:09:05.961+00:00,200,,True,167.3,gen-dec-1790212145-aOcjQiBaQ6diSocwTfHE,typesafe/jev-1.13-20260917,TypeSafe,1261,98,5.2962e-05,0.08,DEFER,0.92,0.22,0.82,0.94,0.0,0.0,0.0,0.06,0.79,0.21,0.0,0.0,0.0
sast-2ca40ad0fd0ff39440222712,1,sast-2ca40ad0fd0ff39440222712__a1.json,secondary,2026-09-24T01:07:30.868+00:00,200,,True,183.0,gen-dec-1790212050-OSzxa2WEtpsoj4GZ30mK,typesafe/jev-1.13-20260917,TypeSafe,1254,99,5.2668e-05,0.35,STANDARD,0.56,1.98,0.67,0.06,0.66,0.14,0.0,0.14,0.01,0.19,0.62,0.18,0.0
sast-2d4b980ec3729976b93fb9d7,1,sast-2d4b980ec3729976b93fb9d7__a1.json,secondary,2026-09-24T01:08:36.613+00:00,200,,True,201.7,gen-dec-1790212116-gyXhyvUmiS0ZuWgT5xHz,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.23,DEFER,0.41,1.04,0.43,0.53,0.05,0.01,0.0,0.41,0.33,0.38,0.23,0.06,0.0
sast-2df5186e6b7fa27c3b08b0e8,1,sast-2df5186e6b7fa27c3b08b0e8__a1.json,secondary,2026-09-24T01:10:06.244+00:00,200,,True,227.2,gen-dec-1790212206-bQTjMq8mVGX10BOMmhsU,typesafe/jev-1.13-20260917,TypeSafe,1273,100,5.3466e-05,0.83,ACCELERATED,0.44,3.66,0.71,0.01,0.03,0.55,0.35,0.06,0.0,0.01,0.05,0.19,0.75
sast-2eb58dadad759b02167d452d,1,sast-2eb58dadad759b02167d452d__a1.json,secondary,2026-09-24T01:07:15.964+00:00,200,,True,169.6,gen-dec-1790212035-Y0apilcPMQtZwZkF7aRL,typesafe/jev-1.13-20260917,TypeSafe,1256,100,5.2752e-05,0.61,ACCELERATED,0.49,2.78,0.77,0.01,0.24,0.59,0.02,0.14,0.0,0.0,0.24,0.73,0.03
sast-2ecaa7e67dcfc2b446bd1918,1,sast-2ecaa7e67dcfc2b446bd1918__a1.json,sast_main,2026-09-24T01:06:13.421+00:00,200,,True,163.1,gen-dec-1790211973-LxDYMov9Us7wjKjh0HTi,typesafe/jev-1.13-20260917,TypeSafe,1243,98,5.2206e-05,0.1,DEFER,0.93,0.41,0.65,0.94,0.01,0.0,0.0,0.05,0.62,0.34,0.04,0.0,0.0
sast-2f251c91331a28310104bce4,1,sast-2f251c91331a28310104bce4__a1.json,secondary,2026-09-24T01:09:18.311+00:00,200,,True,162.2,gen-dec-1790212158-9FKL2Cj5xjRN9zI4sa9K,typesafe/jev-1.13-20260917,TypeSafe,1233,98,5.1786e-05,0.19,REVIEW,0.44,0.96,0.48,0.42,0.02,0.01,0.0,0.55,0.33,0.43,0.18,0.05,0.01
sast-3183d1caefbd0e81d8e7a64f,1,sast-3183d1caefbd0e81d8e7a64f__a1.json,secondary,2026-09-24T01:07:59.264+00:00,200,,True,150.9,gen-dec-1790212079-xhWwZG5uCQCMx1vSkQPE,typesafe/jev-1.13-20260917,TypeSafe,1243,99,5.2206e-05,0.31,STANDARD,0.74,2.24,0.65,0.01,0.79,0.11,0.01,0.08,0.0,0.09,0.6,0.29,0.02
sast-333fbcf4a2b7f53a03467ef6,1,sast-333fbcf4a2b7f53a03467ef6__a1.json,secondary,2026-09-24T01:07:30.337+00:00,200,,True,181.1,gen-dec-1790212050-eUjfzWC9DDEG4HpTzO5J,typesafe/jev-1.13-20260917,TypeSafe,1260,98,5.292e-05,0.23,REVIEW,0.39,1.29,0.43,0.41,0.06,0.02,0.0,0.51,0.19,0.4,0.34,0.06,0.01
sast-33c389afd2d10daf2a344c48-rep1,1,sast-33c389afd2d10daf2a344c48-rep1__a1.json,secondary,2026-09-24T01:09:20.475+00:00,200,,True,223.3,gen-dec-1790212160-ZNMHQ2KyEhSU3lI6FP83,typesafe/jev-1.13-20260917,TypeSafe,1246,98,5.2332e-05,0.34,DEFER,0.32,1.8,0.57,0.45,0.24,0.04,0.0,0.27,0.07,0.22,0.57,0.11,0.03
sast-33c389afd2d10daf2a344c48-rep2,1,sast-33c389afd2d10daf2a344c48-rep2__a1.json,secondary,2026-09-24T01:12:43.595+00:00,200,,True,316.7,gen-dec-1790212363-9qx4oK9PxKnlJxh3UlGS,typesafe/jev-1.13-20260917,TypeSafe,1246,98,5.2332e-05,0.34,DEFER,0.33,1.84,0.63,0.47000000000000003,0.25,0.04,0.0,0.24,0.05,0.2,0.63,0.1,0.02
sast-33c389afd2d10daf2a344c48-rep3,1,sast-33c389afd2d10daf2a344c48-rep3__a1.json,secondary,2026-09-24T01:08:32.809+00:00,200,,True,216.6,gen-dec-1790212112-GHVVWQg7eqjxojZ3Rxim,typesafe/jev-1.13-20260917,TypeSafe,1246,98,5.2332e-05,0.33,DEFER,0.43,1.79,0.62,0.54,0.22,0.04,0.0,0.2,0.06,0.21,0.62,0.09,0.02
sast-33c389afd2d10daf2a344c48,1,sast-33c389afd2d10daf2a344c48__a1.json,sast_main,2026-09-24T01:06:07.354+00:00,200,,True,156.0,gen-dec-1790211967-8UlC3P184ZKLIM3zkxnj,typesafe/jev-1.13-20260917,TypeSafe,1246,98,5.2332e-05,0.35,DEFER,0.47,1.77,0.57,0.58,0.2,0.03,0.0,0.19,0.07,0.23,0.58,0.1,0.02
sast-3451c92db24a97c15adeb5e3,1,sast-3451c92db24a97c15adeb5e3__a1.json,secondary,2026-09-24T01:10:11.892+00:00,200,,True,222.9,gen-dec-1790212211-x2YuWxcPYi487MKXBnjX,typesafe/jev-1.13-20260917,TypeSafe,1253,100,5.2626e-05,0.79,ACCELERATED,0.57,3.33,0.66,0.0,0.03,0.65,0.3,0.02,0.0,0.0,0.04,0.59,0.37
sast-347b2ad0a5d0b9ad1de3e65e,1,sast-347b2ad0a5d0b9ad1de3e65e__a1.json,secondary,2026-09-24T01:07:12.638+00:00,200,,True,259.0,gen-dec-1790212032-De1FazzXkJeJcdcMsPOP,typesafe/jev-1.13-20260917,TypeSafe,1260,98,5.292e-05,0.44,REVIEW,0.93,2.62,0.4,0.01,0.01,0.03,0.0,0.95,0.01,0.07,0.37,0.38,0.17
sast-350bc61ce8b483857ad8fab7,1,sast-350bc61ce8b483857ad8fab7__a1.json,sast_main,2026-09-24T01:06:56.120+00:00,200,,True,125.6,gen-dec-1790212016-G7xfnaTi18cPpQb86uqK,typesafe/jev-1.13-20260917,TypeSafe,1245,100,5.229e-05,0.94,EMERGENCY,0.76,3.97,0.97,0.0,0.0,0.19,0.81,0.0,0.0,0.0,0.0,0.03,0.97
sast-35b0ac59e13abf834613394c,1,sast-35b0ac59e13abf834613394c__a1.json,secondary,2026-09-24T01:11:30.294+00:00,200,,True,289.6,gen-dec-1790212290-z4TBdrQZE9PZBzXVpcRP,typesafe/jev-1.13-20260917,TypeSafe,1248,98,5.2416e-05,0.09,DEFER,0.93,0.35,0.71,0.95,0.01,0.0,0.0,0.04,0.7,0.26,0.04,0.0,0.0
sast-36eb1f32e06c6a7166cb98f0,1,sast-36eb1f32e06c6a7166cb98f0__a1.json,secondary,2026-09-24T01:09:55.562+00:00,200,,True,174.8,gen-dec-1790212195-8AjyJZO0DJDjJwh18UrB,typesafe/jev-1.13-20260917,TypeSafe,1223,100,5.1366e-05,0.68,ACCELERATED,0.47,2.73,0.5,0.01,0.21,0.58,0.14,0.06,0.0,0.03,0.36,0.44,0.17
sast-3758cdbc67212ecd97d15454,1,sast-3758cdbc67212ecd97d15454__a1.json,secondary,2026-09-24T01:09:32.687+00:00,200,,True,312.1,gen-dec-1790212172-wh4IRap0uNKta4Xqyj3q,typesafe/jev-1.13-20260917,TypeSafe,1255,99,5.271e-05,0.57,STANDARD,0.64,1.95,0.78,0.02,0.71,0.2,0.01,0.06,0.0,0.15,0.75,0.1,0.0
sast-37cbadde8d66f1849d641774,1,sast-37cbadde8d66f1849d641774__a1.json,secondary,2026-09-24T01:11:33.132+00:00,200,,True,182.6,gen-dec-1790212293-3trl3E99zMSUYYX6PMVj,typesafe/jev-1.13-20260917,TypeSafe,1256,98,5.2752e-05,0.26,DEFER,0.45,1.59,0.53,0.56,0.21,0.04,0.0,0.19,0.15,0.19,0.59,0.06,0.01
sast-383e14a56cc21793642a78d8,1,sast-383e14a56cc21793642a78d8__a1.json,secondary,2026-09-24T01:10:01.077+00:00,200,,True,196.0,gen-dec-1790212201-6t7082xnCK9IeGpemHdU,typesafe/jev-1.13-20260917,TypeSafe,1265,98,5.313e-05,0.15,REVIEW,0.61,0.82,0.71,0.27,0.04,0.0,0.0,0.69,0.27,0.65,0.08,0.0,0.0
sast-385ebd41412a4cc35bb7a64f,1,sast-385ebd41412a4cc35bb7a64f__a1.json,secondary,2026-09-24T01:13:01.620+00:00,200,,True,169.0,gen-dec-1790212381-NC8J1SY1EiSLwYHi79Ha,typesafe/jev-1.13-20260917,TypeSafe,1293,100,5.4306e-05,0.68,ACCELERATED,0.68,2.66,0.65,0.01,0.14,0.74,0.06,0.05,0.0,0.03,0.32,0.61,0.04
sast-38ce4172290aa816904f3372,1,sast-38ce4172290aa816904f3372__a1.json,sast_main,2026-09-24T01:05:56.838+00:00,200,,True,192.0,gen-dec-1790211956-OGTqVCVFFibwQNy4VkIr,typesafe/jev-1.13-20260917,TypeSafe,1244,98,5.2248e-05,0.29,DEFER,0.2,1.85,0.69,0.37,0.3,0.05,0.0,0.28,0.03,0.21,0.67,0.08,0.01
sast-3975632104c1f9514c04ea73,1,sast-3975632104c1f9514c04ea73__a1.json,secondary,2026-09-24T01:07:48.299+00:00,200,,True,230.3,gen-dec-1790212068-7XaffwQwNUrq0Ttkr8ZG,typesafe/jev-1.13-20260917,TypeSafe,1243,99,5.2206e-05,0.41,STANDARD,0.72,2.08,0.66,0.01,0.78,0.15,0.01,0.05,0.0,0.17,0.59,0.23,0.01
sast-3b4d553f9ba73c5684eecd4a,1,sast-3b4d553f9ba73c5684eecd4a__a1.json,secondary,2026-09-24T01:07:58.196+00:00,200,,True,196.2,gen-dec-1790212078-th5p5tozUPMXuwS1GxVs,typesafe/jev-1.13-20260917,TypeSafe,1256,98,5.2752e-05,0.3,DEFER,0.39,1.86,0.41,0.52,0.07,0.04,0.0,0.37,0.14,0.14,0.47,0.21,0.04
sast-3b543314025d8fe52125e2ac,1,sast-3b543314025d8fe52125e2ac__a1.json,sast_main,2026-09-24T01:06:37.303+00:00,200,,True,173.7,gen-dec-1790211997-EfgmI7InPyXbhyPTkVXq,typesafe/jev-1.13-20260917,TypeSafe,1259,99,5.2878e-05,0.31,STANDARD,0.42,1.71,0.7,0.03,0.54,0.09,0.0,0.34,0.0,0.32,0.65,0.03,0.0
sast-3bff3b853c8375cf7b14ceb1,1,sast-3bff3b853c8375cf7b14ceb1__a1.json,secondary,2026-09-24T01:10:01.624+00:00,200,,True,215.2,gen-dec-1790212201-wMzbZwgkT9UOLx8tcLyc,typesafe/jev-1.13-20260917,TypeSafe,1223,99,5.1366e-05,0.5,STANDARD,0.74,1.88,0.77,0.0,0.79,0.19,0.01,0.01,0.0,0.2,0.73,0.07,0.0
sast-3ca3e344f46eeae91f1f9a9a,1,sast-3ca3e344f46eeae91f1f9a9a__a1.json,secondary,2026-09-24T01:12:06.075+00:00,200,,True,179.4,gen-dec-1790212326-KeBgKXarZNumLCV4Gbh2,typesafe/jev-1.13-20260917,TypeSafe,1253,100,5.2626e-05,0.76,ACCELERATED,0.71,2.72,0.59,0.0,0.06,0.76,0.16,0.02,0.0,0.0,0.38,0.51,0.11
sast-3cb3a80a7608ad6a3f46a2ac,1,sast-3cb3a80a7608ad6a3f46a2ac__a1.json,secondary,2026-09-24T01:10:10.737+00:00,200,,True,206.2,gen-dec-1790212210-EJb3libpPg8xfHuZbjv3,typesafe/jev-1.13-20260917,TypeSafe,1256,98,5.2752e-05,0.22,DEFER,0.42,1.56,0.48,0.54,0.11,0.03,0.0,0.32,0.16,0.21,0.54,0.09,0.0
sast-3cdfd3bfa04a977c774a2c7c,1,sast-3cdfd3bfa04a977c774a2c7c__a1.json,sast_main,2026-09-24T01:06:57.093+00:00,200,,True,135.9,gen-dec-1790212017-otoXik8WLiHbjoKOOlI1,typesafe/jev-1.13-20260917,TypeSafe,1242,98,5.2164e-05,0.21,DEFER,0.4,1.3,0.54,0.52,0.24,0.03,0.0,0.21,0.13,0.48,0.36,0.03,0.0
sast-3cecacf225e121a6962abf68,1,sast-3cecacf225e121a6962abf68__a1.json,secondary,2026-09-24T01:10:19.421+00:00,200,,True,367.6,gen-dec-1790212219-NgzCGCHukr3D0zpeEyJI,typesafe/jev-1.13-20260917,TypeSafe,1162,98,4.8804e-05,0.1,DEFER,0.82,0.66,0.45,0.86,0.05,0.0,0.0,0.09,0.47,0.4,0.12,0.01,0.0
sast-3d97501ddbb65a4bfa2161ba,1,sast-3d97501ddbb65a4bfa2161ba__a1.json,secondary,2026-09-24T01:08:05.600+00:00,200,,True,169.4,gen-dec-1790212085-R48U2snce2IsaZWE9QoH,typesafe/jev-1.13-20260917,TypeSafe,1265,98,5.313e-05,0.21,DEFER,0.47,0.84,0.3,0.58,0.28,0.03,0.0,0.11,0.45,0.3,0.22,0.03,0.0
sast-3e4156e7a5d2bec3e7da9430,1,sast-3e4156e7a5d2bec3e7da9430__a1.json,secondary,2026-09-24T01:12:39.552+00:00,200,,True,171.3,gen-dec-1790212359-T3TaYBcsRDHowwl4yCmS,typesafe/jev-1.13-20260917,TypeSafe,1166,98,4.8972e-05,0.13,DEFER,0.62,1.02,0.75,0.7,0.1,0.0,0.0,0.2,0.14,0.72,0.13,0.01,0.0
sast-4113c15ce84a580b31f3ecfb,1,sast-4113c15ce84a580b31f3ecfb__a1.json,sast_main,2026-09-24T01:06:10.473+00:00,200,,True,421.0,gen-dec-1790211970-3Wh7wbo91kCUqvo5ju3R,typesafe/jev-1.13-20260917,TypeSafe,1231,100,5.1702e-05,0.79,EMERGENCY,0.36,3.32,0.56,0.0,0.03,0.44,0.49,0.04,0.0,0.0,0.09,0.48,0.43
sast-42f97fa314de62958be084a1,1,sast-42f97fa314de62958be084a1__a1.json,sast_main,2026-09-24T01:06:07.860+00:00,200,,True,176.6,gen-dec-1790211967-sIhOSuBJ6GriFmOqNmEa,typesafe/jev-1.13-20260917,TypeSafe,1246,100,5.2332e-05,0.6,ACCELERATED,0.57,2.88,0.42,0.01,0.17,0.65,0.1,0.07,0.0,0.05,0.31,0.35,0.29
sast-434523d9197ec78844b58942,1,sast-434523d9197ec78844b58942__a1.json,secondary,2026-09-24T01:08:00.771+00:00,200,,True,179.6,gen-dec-1790212080-C6E1hVXS0MZpcgnZwxwq,typesafe/jev-1.13-20260917,TypeSafe,1224,100,5.1408e-05,0.71,ACCELERATED,0.5,2.69,0.5,0.01,0.23,0.6,0.11,0.05,0.0,0.04,0.37,0.45,0.14
sast-43817f1c25b9f9a7dd344342,1,sast-43817f1c25b9f9a7dd344342__a1.json,secondary,2026-09-24T01:08:19.175+00:00,200,,True,155.7,gen-dec-1790212099-UJ5b7SHkqNUZLbkroOXX,typesafe/jev-1.13-20260917,TypeSafe,1269,100,5.3298e-05,0.61,ACCELERATED,0.36,2.43,0.48,0.03,0.34,0.48,0.02,0.13,0.01,0.09,0.44,0.4,0.06
sast-43d131c8baab5e7d006b6714,1,sast-43d131c8baab5e7d006b6714__a1.json,secondary,2026-09-24T01:09:22.153+00:00,200,,True,190.7,gen-dec-1790212162-xUA838IxgpLo1T6MvQ0b,typesafe/jev-1.13-20260917,TypeSafe,1254,98,5.2668e-05,0.27,REVIEW,0.73,1.89,0.55,0.13,0.07,0.02,0.0,0.78,0.06,0.21,0.53,0.18,0.02
sast-44c913855a3041ad09a62ada,1,sast-44c913855a3041ad09a62ada__a1.json,sast_main,2026-09-24T01:06:51.321+00:00,200,,True,178.6,gen-dec-1790212011-Pu65di9FFE5N57yXr6Ff,typesafe/jev-1.13-20260917,TypeSafe,1243,99,5.2206e-05,0.52,STANDARD,0.48,2.22,0.71,0.01,0.59,0.21,0.0,0.19,0.0,0.06,0.66,0.28,0.0
sast-44e33f48732c42e76caf1828,1,sast-44e33f48732c42e76caf1828__a1.json,secondary,2026-09-24T01:11:47.731+00:00,200,,True,286.1,gen-dec-1790212307-Qd77cOlzxCkF3W2XXB18,typesafe/jev-1.13-20260917,TypeSafe,1262,100,5.3004e-05,0.73,ACCELERATED,0.71,2.83,0.56,0.0,0.09,0.77,0.11,0.03,0.0,0.01,0.33,0.48,0.18
sast-465919ce0dce9c20ae7f8d06,1,sast-465919ce0dce9c20ae7f8d06__a1.json,sast_main,2026-09-24T01:06:50.782+00:00,200,,True,188.2,gen-dec-1790212010-Wkw18IltlyuzpyO08fqo,typesafe/jev-1.13-20260917,TypeSafe,1233,98,5.1786e-05,0.44,DEFER,0.14,2.23,0.26,0.32,0.27,0.17,0.01,0.23,0.06,0.16,0.33,0.4,0.05
sast-466a599a05933b5b4cc78b39,1,sast-466a599a05933b5b4cc78b39__a1.json,sast_main,2026-09-24T01:06:11.245+00:00,200,,True,143.4,gen-dec-1790211971-qCtYeXpmBGSSVJ8geesu,typesafe/jev-1.13-20260917,TypeSafe,1237,99,5.1954e-05,0.5,STANDARD,0.4,2.17,0.78,0.01,0.51,0.43,0.01,0.04,0.0,0.05,0.73,0.22,0.0
sast-46856cc1d4ca6833e686b0f2,1,sast-46856cc1d4ca6833e686b0f2__a1.json,secondary,2026-09-24T01:11:41.651+00:00,200,,True,187.0,gen-dec-1790212301-8o2O8FdLX9HAylRQK16G,typesafe/jev-1.13-20260917,TypeSafe,1265,98,5.313e-05,0.08,DEFER,0.78,0.38,0.69,0.83,0.03,0.0,0.0,0.14,0.66,0.3,0.04,0.0,0.0
sast-4692e978cfad629a12fa45a2,1,sast-4692e978cfad629a12fa45a2__a1.json,sast_main,2026-09-24T01:06:24.384+00:00,200,,True,170.8,gen-dec-1790211984-h1WREFZJw1ULNKwtI4qN,typesafe/jev-1.13-20260917,TypeSafe,1245,98,5.229e-05,0.41,DEFER,0.33,1.62,0.43,0.45999999999999996,0.18,0.04,0.0,0.32,0.08,0.37,0.44,0.07,0.04
sast-46b7dd0324d16ac8c7f7c907,1,sast-46b7dd0324d16ac8c7f7c907__a1.json,secondary,2026-09-24T01:12:29.899+00:00,200,,True,270.2,gen-dec-1790212349-u7vDtXPzo9chWsYyBp83,typesafe/jev-1.13-20260917,TypeSafe,1231,98,5.1702e-05,0.11,DEFER,0.69,0.3,0.75,0.75,0.01,0.0,0.0,0.24,0.75,0.22,0.03,0.0,0.0
sast-4795d9b60f872698dc1ed4e4,1,sast-4795d9b60f872698dc1ed4e4__a1.json,secondary,2026-09-24T01:11:10.556+00:00,200,,True,225.7,gen-dec-1790212270-urkXfeOmOrBY15QkjrTU,typesafe/jev-1.13-20260917,TypeSafe,1250,100,5.25e-05,0.74,ACCELERATED,0.75,2.86,0.56,0.0,0.05,0.81,0.11,0.03,0.0,0.01,0.32,0.48,0.19
sast-4850046fe7470416991f05e2,1,sast-4850046fe7470416991f05e2__a1.json,sast_main,2026-09-24T01:06:45.704+00:00,200,,True,199.4,gen-dec-1790212005-pnfIQtNDzJZYYoRkued9,typesafe/jev-1.13-20260917,TypeSafe,1261,98,5.2962e-05,0.13,DEFER,0.88,0.83,0.65,0.9,0.02,0.0,0.0,0.08,0.3,0.58,0.12,0.0,0.0
sast-49a5d0c2fdbe0261cf8c2ed0,1,sast-49a5d0c2fdbe0261cf8c2ed0__a1.json,sast_main,2026-09-24T01:06:31.489+00:00,200,,True,160.5,gen-dec-1790211991-bjvltb48wI0R7P8A80jo,typesafe/jev-1.13-20260917,TypeSafe,1258,99,5.2836e-05,0.21,STANDARD,0.66,1.71,0.65,0.02,0.73,0.05,0.0,0.2,0.0,0.35,0.59,0.06,0.0
sast-4a60cc182559329b88935f4c,1,sast-4a60cc182559329b88935f4c__a1.json,secondary,2026-09-24T01:08:51.219+00:00,200,,True,217.0,gen-dec-1790212131-mivyLhbtYnJ2ezOYmrWM,typesafe/jev-1.13-20260917,TypeSafe,1237,98,5.1954e-05,0.25,DEFER,0.71,1.47,0.51,0.77,0.09,0.01,0.0,0.13,0.06,0.43,0.48,0.03,0.0
sast-4b14db184a7af0875d10b65e,1,sast-4b14db184a7af0875d10b65e__a1.json,sast_main,2026-09-24T01:05:55.718+00:00,200,,True,202.8,gen-dec-1790211955-JEHX79Qql1GScpNhTRuK,typesafe/jev-1.13-20260917,TypeSafe,1240,100,5.208e-05,0.9,EMERGENCY,0.39,3.92,0.94,0.0,0.01,0.47,0.51,0.01,0.0,0.0,0.0,0.07,0.93
sast-4b643d27b60e34addd60b6b3,1,sast-4b643d27b60e34addd60b6b3__a1.json,sast_main,2026-09-24T01:06:30.492+00:00,200,,True,135.1,gen-dec-1790211990-l8BW7JOPPGezz8uiMVJL,typesafe/jev-1.13-20260917,TypeSafe,1254,100,5.2668e-05,0.47,ACCELERATED,0.28,2.86,0.42,0.02,0.27,0.42,0.08,0.21,0.01,0.08,0.23,0.4,0.28
sast-4c0d42f7633ad968de05a345,1,sast-4c0d42f7633ad968de05a345__a1.json,sast_main,2026-09-24T01:05:58.968+00:00,200,,True,173.9,gen-dec-1790211958-a1HbVufr7VTAF53qcZDu,typesafe/jev-1.13-20260917,TypeSafe,1254,100,5.2668e-05,0.35,ACCELERATED,0.19,2.04,0.54,0.02,0.27,0.35,0.02,0.34,0.01,0.23,0.49,0.25,0.02
sast-4c47ae4c772d95bf8eb44601,1,sast-4c47ae4c772d95bf8eb44601__a1.json,secondary,2026-09-24T01:12:06.605+00:00,200,,True,253.2,gen-dec-1790212326-QETLfqHbDQD5hlSJqwlL,typesafe/jev-1.13-20260917,TypeSafe,1247,98,5.2374e-05,0.07,DEFER,0.83,0.23,0.81,0.87,0.01,0.0,0.0,0.12,0.78,0.21,0.01,0.0,0.0
sast-4ca2d9010ab7f33906240b98,1,sast-4ca2d9010ab7f33906240b98__a1.json,secondary,2026-09-24T01:07:25.874+00:00,200,,True,181.4,gen-dec-1790212045-u61vQhnTYyOdgpmbofW2,typesafe/jev-1.13-20260917,TypeSafe,1245,98,5.229e-05,0.11,DEFER,0.68,0.79,0.73,0.75,0.06,0.0,0.0,0.19,0.27,0.68,0.04,0.0,0.0
sast-4ced604728a9aeeddc31acf2,1,sast-4ced604728a9aeeddc31acf2__a1.json,secondary,2026-09-24T01:10:32.787+00:00,200,,True,187.1,gen-dec-1790212232-4y8G7ZpnRjhkjEf0Y3FM,typesafe/jev-1.13-20260917,TypeSafe,1258,98,5.2836e-05,0.17,DEFER,0.72,1.07,0.54,0.78,0.03,0.0,0.0,0.19,0.24,0.47,0.27,0.02,0.0
sast-4d9614911f893f14272f2b71,1,sast-4d9614911f893f14272f2b71__a1.json,secondary,2026-09-24T01:11:36.508+00:00,200,,True,241.3,gen-dec-1790212296-H7o5vP68EKslB4TVszDI,typesafe/jev-1.13-20260917,TypeSafe,1245,100,5.229e-05,0.72,ACCELERATED,0.67,3.38,0.59,0.0,0.04,0.74,0.19,0.03,0.0,0.0,0.05,0.51,0.44
sast-4e2e27b2b80ea87dd8f57af3,1,sast-4e2e27b2b80ea87dd8f57af3__a1.json,secondary,2026-09-24T01:08:25.395+00:00,200,,True,191.7,gen-dec-1790212105-JcZ1KADmQXEzWBDHV0lO,typesafe/jev-1.13-20260917,TypeSafe,1242,100,5.2164e-05,0.79,ACCELERATED,0.81,2.73,0.61,0.0,0.03,0.86,0.1,0.01,0.0,0.0,0.36,0.54,0.1
sast-4ecbecba74d2688676702181,1,sast-4ecbecba74d2688676702181__a1.json,secondary,2026-09-24T01:08:02.326+00:00,200,,True,158.5,gen-dec-1790212082-fj29B1YMTpwcz4xoe7KD,typesafe/jev-1.13-20260917,TypeSafe,1258,98,5.2836e-05,0.14,DEFER,0.8,0.83,0.58,0.84,0.03,0.0,0.0,0.13,0.34,0.5,0.16,0.0,0.0
sast-4efc4f2a8458fd4b6dac4c1f,1,sast-4efc4f2a8458fd4b6dac4c1f__a1.json,secondary,2026-09-24T01:12:01.548+00:00,200,,True,163.3,gen-dec-1790212321-YFYPcKRaoUjBVjouz2cU,typesafe/jev-1.13-20260917,TypeSafe,1245,100,5.229e-05,0.59,ACCELERATED,0.7,3.09,0.74,0.0,0.11,0.76,0.09,0.04,0.0,0.0,0.11,0.69,0.2
sast-4f01da7880329585763041f1,1,sast-4f01da7880329585763041f1__a1.json,sast_main,2026-09-24T01:06:05.209+00:00,200,,True,272.0,gen-dec-1790211965-yY39ZxpALGb9aVvZJVkD,typesafe/jev-1.13-20260917,TypeSafe,1253,98,5.2626e-05,0.19,DEFER,0.78,0.8,0.34,0.83,0.01,0.0,0.0,0.16,0.45,0.32,0.19,0.03,0.01
sast-4f1693cccc61e1a8041acda4,1,sast-4f1693cccc61e1a8041acda4__a1.json,secondary,2026-09-24T01:10:50.579+00:00,200,,True,174.4,gen-dec-1790212250-D643Go7HnSnGC3LWF0kI,typesafe/jev-1.13-20260917,TypeSafe,1238,99,5.1996e-05,0.28,STANDARD,0.88,1.66,0.68,0.01,0.91,0.04,0.0,0.04,0.0,0.35,0.63,0.02,0.0
sast-4f71126a2751688aefa47dd3,1,sast-4f71126a2751688aefa47dd3__a1.json,sast_main,2026-09-24T01:06:01.555+00:00,200,,True,137.2,gen-dec-1790211961-iGoIXSHhPs5Okd7q5vrT,typesafe/jev-1.13-20260917,TypeSafe,1237,100,5.1954e-05,0.58,ACCELERATED,0.25,3.29,0.41,0.02,0.18,0.41000000000000003,0.21,0.18,0.01,0.02,0.18,0.26,0.53
sast-4f79182247d87e4dec18d2a7,1,sast-4f79182247d87e4dec18d2a7__a1.json,sast_main,2026-09-24T01:05:58.434+00:00,200,,True,183.3,gen-dec-1790211958-H3I4HHxfgRyP2POoDODS,typesafe/jev-1.13-20260917,TypeSafe,1245,98,5.229e-05,0.16,DEFER,0.74,0.7,0.42,0.8,0.01,0.0,0.0,0.19,0.47000000000000003,0.39,0.13,0.01,0.0
sast-4fcc8b0e32819db87595c247,1,sast-4fcc8b0e32819db87595c247__a1.json,secondary,2026-09-24T01:10:07.380+00:00,200,,True,216.5,gen-dec-1790212207-whdFm3gloplGu12yxnCq,typesafe/jev-1.13-20260917,TypeSafe,1258,98,5.2836e-05,0.13,DEFER,0.77,0.65,0.64,0.82,0.03,0.0,0.0,0.15,0.39,0.57,0.04,0.0,0.0
sast-509bb77ffa6ad6c515f86dd7,1,sast-509bb77ffa6ad6c515f86dd7__a1.json,secondary,2026-09-24T01:12:02.595+00:00,200,,True,269.1,gen-dec-1790212322-4gg876JnqkUgqAH6MvkE,typesafe/jev-1.13-20260917,TypeSafe,1242,100,5.2164e-05,0.85,EMERGENCY,0.41,3.92,0.94,0.0,0.02,0.44,0.53,0.01,0.0,0.0,0.01,0.05,0.94
